query_number,query,intent_number,action,target,intent_text,rank,tool_name,score,normalized_rank,normalized_score,knee_distance,gap,gap_percent,is_knee
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,95,office_word_mcp_server_api_add_picture,0.3828125,0.7768595041322314,0.27345309381237526,0.035576379185743696,0.005859375,0.7936507936507936,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,96,carrot_mcp_server_api_update_leave_application,0.376953125,0.7851239669421488,0.26147704590818366,0.03295189219663153,0.0,0.0,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,97,project_management_tools_delete_project,0.376953125,0.7933884297520661,0.26147704590818366,0.0387957498923881,0.0,0.0,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,98,carrot_mcp_server_api_create_leave_application,0.376953125,0.8016528925619835,0.26147704590818366,0.04463960758814467,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,99,office_word_mcp_server_api_add_page_break,0.375,0.8099173553719008,0.25748502994011974,0.047660683722278226,0.005859375,0.7936507936507936,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,100,web_search_tools_web_search,0.369140625,0.8181818181818182,0.24550898203592814,0.04503619673316605,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,101,office_word_mcp_server_api_add_paragraph,0.3671875,0.8264462809917356,0.24151696606786427,0.048057272867299765,0.0,0.0,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,102,office_word_mcp_server_api_add_heading,0.3671875,0.8347107438016529,0.24151696606786427,0.053901130563056336,0.00390625,0.5291005291005291,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,103,gmail_tools_reply_google_email,0.36328125,0.8429752066115702,0.23353293413173654,0.05409942513556702,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,104,gmail_tools_forward_google_email,0.361328125,0.8512396694214877,0.22954091816367264,0.05712050126970073,0.0,0.0,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,105,github_mcp_server_create_branch,0.361328125,0.859504132231405,0.22954091816367264,0.06296435896545731,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,106,office_word_mcp_server_api_delete_paragraph,0.359375,0.8677685950413223,0.22554890219560877,0.06598543509959086,0.0,0.0,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,107,carrot_mcp_server_api_submit_leave_application,0.359375,0.8760330578512396,0.22554890219560877,0.07182929279534743,0.0078125,1.0582010582010581,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,108,github_mcp_server_create_repository,0.3515625,0.8842975206611571,0.20958083832335328,0.06638202424461224,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,109,outlook_mail_management_find_email_address,0.349609375,0.8925619834710744,0.2055888223552894,0.06940310037874595,0.009765625,1.3227513227513228,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,110,github_mcp_server_push_files,0.33984375,0.9008264462809917,0.18562874251497005,0.06113305026638774,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,111,gmail_tools_send_google_email,0.337890625,0.9090909090909091,0.18163672654690619,0.06415412640052146,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,112,railway_tools_volume_create,0.3359375,0.9173553719008265,0.17764471057884232,0.06717520253465516,0.00390625,0.5291005291005291,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,113,quest_studio_file_storage_delete_file,0.33203125,0.9256198347107438,0.16966067864271456,0.06737349710716585,0.00390625,0.5291005291005291,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,114,outlook_mail_management_forward_email,0.328125,0.9338842975206612,0.16167664670658682,0.06757179167967654,0.00390625,0.5291005291005291,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,115,outlook_mail_management_reply_to_email,0.32421875,0.9421487603305785,0.1536926147704591,0.06777008625218724,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,116,railway_tools_volume_update,0.322265625,0.9504132231404959,0.1497005988023952,0.07079116238632094,0.009765625,1.3227513227513228,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,117,quest_studio_file_storage_update_file,0.3125,0.9586776859504132,0.12974051896207583,0.06252111227396273,0.001953125,0.26455026455026454,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,118,gmail_tools_delete_google_email,0.310546875,0.9669421487603306,0.12574850299401197,0.06554218840809645,0.009765625,1.3227513227513228,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,119,github_mcp_server_delete_file,0.30078125,0.9752066115702479,0.10578842315369262,0.05727213829573824,0.0078125,1.0582010582010581,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,120,outlook_mail_management_compose_email,0.29296875,0.9834710743801653,0.08982035928143713,0.05182486974500305,0.01171875,1.5873015873015872,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,121,outlook_mail_management_delete_email_message,0.28125,0.9917355371900827,0.0658682634730539,0.04073203807102198,0.0322265625,4.365079365079365,False
7,Get the current sprint work items and create a Word report,1,get,the current sprint work items,Get the current sprint work items,122,outlook_mail_management_send_email,0.2490234375,1.0,0.0,0.0,,,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,1,office_word_mcp_server_api_add_table,0.68359375,0.0,1.0,0.0,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,2,office_word_mcp_server_api_create_word_document,0.68359375,0.008264462809917356,1.0,0.005843857695756571,0.01171875,1.7142857142857144,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,3,office_word_mcp_server_api_add_heading,0.671875,0.01652892561983471,0.9732142857142857,0.007252644818840741,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,4,office_word_mcp_server_api_add_paragraph,0.671875,0.024793388429752067,0.9732142857142857,0.0014087871230841693,0.03125,4.571428571428571,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,5,office_word_mcp_server_api_add_picture,0.640625,0.03305785123966942,0.9017857142857143,0.04607255665493811,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,6,office_word_mcp_server_api_add_page_break,0.640625,0.04132231404958678,0.9017857142857143,0.04022869895918154,0.01953125,2.857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,7,office_word_mcp_server_api_convert_to_pdf,0.62109375,0.049586776859504134,0.8571428571428571,0.0659521082806816,0.01171875,1.7142857142857144,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,8,office_word_mcp_server_api_get_document_outline,0.609375,0.05785123966942149,0.8303571428571429,0.07904861079527883,0.0078125,1.1428571428571428,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,9,office_word_mcp_server_api_copy_document,0.6015625,0.06611570247933884,0.8125,0.08583165990642493,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,10,office_word_mcp_server_api_get_document_text,0.59765625,0.0743801652892562,0.8035714285714286,0.08630125561411965,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,11,office_word_mcp_server_api_get_document_xml,0.59375,0.08264462809917356,0.7946428571428571,0.08677085132181438,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,12,office_word_mcp_server_api_get_document_info,0.59375,0.09090909090909091,0.7946428571428571,0.0809269936260578,0.01171875,1.7142857142857144,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,13,office_word_mcp_server_api_merge_doucments,0.58203125,0.09917355371900827,0.7678571428571429,0.09402349614065511,0.0234375,3.428571428571429,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,14,office_word_mcp_server_api_list_files,0.55859375,0.10743801652892562,0.7142857142857143,0.12606035886560646,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,15,office_word_mcp_server_api_find_text_in_document,0.5546875,0.11570247933884298,0.7053571428571429,0.12652995457330118,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,16,sharepoint_tools_create_txt_file_in_sharepoint,0.5546875,0.12396694214876033,0.7053571428571429,0.12068609687754453,0.0078125,1.1428571428571428,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,17,office_word_mcp_server_api_delete_document,0.546875,0.1322314049586777,0.6875,0.12746914598869064,0.01953125,2.857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,18,project_management_tools_create_work_item,0.52734375,0.14049586776859505,0.6428571428571429,0.1531925553101906,0.0078125,1.1428571428571428,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,19,office_word_mcp_server_api_get_paragraph_text_from_document,0.51953125,0.1487603305785124,0.625,0.1599756044213367,0.0078125,1.1428571428571428,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,20,office_word_mcp_server_api_delete_paragraph,0.51171875,0.15702479338842976,0.6071428571428571,0.16675865353248273,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,21,carrot_mcp_server_api_create_employee,0.5078125,0.1652892561983471,0.5982142857142857,0.16722824924017746,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,22,carrot_mcp_server_api_hr_dashboard_summary,0.5078125,0.17355371900826447,0.5982142857142857,0.16138439154442089,0.009765625,1.4285714285714286,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,23,project_management_tools_export_sprint_to_sharepoint,0.498046875,0.18181818181818182,0.5758928571428571,0.1713241673572926,0.005859375,0.8571428571428572,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,24,carrot_mcp_server_api_log_hours_entry,0.4921875,0.19008264462809918,0.5625,0.1749504897667129,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,25,carrot_mcp_server_api_create_leave_application,0.48828125,0.19834710743801653,0.5535714285714286,0.17542008547440763,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,26,carrot_mcp_server_api_work_hours_summary,0.48828125,0.2066115702479339,0.5535714285714286,0.16957622777865106,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,27,gmail_tools_send_google_email,0.48828125,0.21487603305785125,0.5535714285714286,0.16373237008289449,0.005859375,0.8571428571428572,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,28,project_management_tools_list_work_items,0.482421875,0.2231404958677686,0.5401785714285714,0.16735869249231486,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,29,outlook_mail_management_compose_email,0.478515625,0.23140495867768596,0.53125,0.16782828820000958,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,30,office_word_mcp_server_api_search_replace,0.474609375,0.2396694214876033,0.5223214285714286,0.1682978839077043,0.0078125,1.1428571428571428,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,31,railway_tools_project_create,0.466796875,0.24793388429752067,0.5044642857142857,0.17508093301885042,0.01171875,1.7142857142857144,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,32,github_mcp_server_create_repository,0.455078125,0.256198347107438,0.47767857142857145,0.1881774355334477,0.0,0.0,True
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,33,carrot_mcp_server_api_list_employees,0.455078125,0.2644628099173554,0.47767857142857145,0.18233357783769114,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,34,railway_tools_database_list_types,0.455078125,0.2727272727272727,0.47767857142857145,0.17648972014193456,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,35,carrot_mcp_server_api_submit_leave_application,0.453125,0.2809917355371901,0.4732142857142857,0.17380258914790356,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,36,quest_studio_file_storage_get_file_content,0.453125,0.2892561983471074,0.4732142857142857,0.167958731452147,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,37,supabase_mcp_insert_table_data,0.453125,0.2975206611570248,0.4732142857142857,0.16211487375639042,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,38,gmail_tools_reply_google_email,0.44921875,0.30578512396694213,0.4642857142857143,0.16258446946408514,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,39,railway_tools_service_create_from_repo,0.44921875,0.3140495867768595,0.4642857142857143,0.15674061176832857,0.005859375,0.8571428571428572,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,40,project_management_tools_create_project,0.443359375,0.32231404958677684,0.45089285714285715,0.16036693417774894,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,41,github_mcp_server_create_pull_request,0.439453125,0.3305785123966942,0.4419642857142857,0.16083652988544367,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,42,railway_tools_project_info,0.4375,0.33884297520661155,0.4375,0.15814939889141275,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,43,railway_tools_project_environments,0.4375,0.34710743801652894,0.4375,0.15230554119565617,0.005859375,0.8571428571428572,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,44,carrot_mcp_server_api_update_employee,0.431640625,0.35537190082644626,0.42410714285714285,0.15593186360507655,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,45,github_mcp_server_create_branch,0.431640625,0.36363636363636365,0.42410714285714285,0.1500880059093199,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,46,sharepoint_tools_get_sharepoint_documents,0.4296875,0.371900826446281,0.41964285714285715,0.14740087491528905,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,47,carrot_mcp_server_api_get_employee,0.427734375,0.38016528925619836,0.41517857142857145,0.14471374392125805,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,48,gmail_tools_forward_google_email,0.42578125,0.3884297520661157,0.4107142857142857,0.1420266129272272,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,49,outlook_mail_management_send_email,0.423828125,0.39669421487603307,0.40625,0.1393394819331962,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,50,github_mcp_server_create_or_update_file,0.423828125,0.4049586776859504,0.40625,0.13349562423743963,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,51,project_management_tools_create_sprint,0.421875,0.4132231404958678,0.4017857142857143,0.13080849324340862,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,52,outlook_mail_management_reply_to_email,0.419921875,0.4214876033057851,0.39732142857142855,0.12812136224937778,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,53,supabase_mcp_check_database_health,0.419921875,0.4297520661157025,0.39732142857142855,0.12227750455362121,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,54,project_management_tools_create_team,0.419921875,0.4380165289256198,0.39732142857142855,0.11643364685786464,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,55,railway_tools_service_create_from_image,0.41796875,0.4462809917355372,0.39285714285714285,0.11374651586383364,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,56,quest_studio_file_storage_get_storage_usage,0.41796875,0.45454545454545453,0.39285714285714285,0.10790265816807706,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,57,railway_tools_project_list,0.41796875,0.4628099173553719,0.39285714285714285,0.1020588004723205,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,58,carrot_mcp_server_api_update_leave_application,0.416015625,0.47107438016528924,0.38839285714285715,0.09937166947828949,0.0078125,1.1428571428571428,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,59,carrot_mcp_server_api_list_leave_application,0.408203125,0.4793388429752066,0.3705357142857143,0.10615471858943551,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,60,project_management_tools_add_work_item_comment,0.404296875,0.48760330578512395,0.36160714285714285,0.10662431429713032,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,61,railway_tools_service_list,0.40234375,0.49586776859504134,0.35714285714285715,0.10393718330309938,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,62,project_management_tools_view_board,0.40234375,0.5041322314049587,0.35714285714285715,0.09809332560734281,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,63,gmail_tools_get_google_emails,0.40234375,0.512396694214876,0.35714285714285715,0.09224946791158624,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,64,supabase_mcp_update_database_table_data,0.40234375,0.5206611570247934,0.35714285714285715,0.08640561021582951,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,65,railway_tools_service_info,0.400390625,0.5289256198347108,0.35267857142857145,0.08371847922179868,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,66,quest_studio_file_storage_get_files,0.3984375,0.5371900826446281,0.3482142857142857,0.08103134822776775,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,67,supabase_mcp_get_all_supabase_projects,0.3984375,0.5454545454545454,0.3482142857142857,0.07518749053201118,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,68,outlook_mail_management_search_outlook_mail,0.396484375,0.5537190082644629,0.34375,0.07250035953798017,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,69,project_management_tools_get_work_item,0.39453125,0.5619834710743802,0.3392857142857143,0.06981322854394925,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,70,project_management_tools_get_user_capacity,0.392578125,0.5702479338842975,0.33482142857142855,0.0671260975499184,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,71,railway_tools_project_delete,0.392578125,0.5785123966942148,0.33482142857142855,0.061282239854161834,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,72,supabase_mcp_select_database_table_data,0.392578125,0.5867768595041323,0.33482142857142855,0.0554383821584051,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,73,quest_studio_file_storage_query_files,0.392578125,0.5950413223140496,0.33482142857142855,0.04959452446264853,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,74,github_mcp_server_merge_pull_request,0.390625,0.6033057851239669,0.33035714285714285,0.046907393468617685,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,75,quest_studio_file_storage_update_file,0.390625,0.6115702479338843,0.33035714285714285,0.041063535772861114,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,76,project_management_tools_get_work_item_comments,0.390625,0.6198347107438017,0.33035714285714285,0.03521967807710439,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,77,github_mcp_server_push_files,0.388671875,0.628099173553719,0.32589285714285715,0.03253254708307354,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,78,railway_tools_volume_create,0.38671875,0.6363636363636364,0.32142857142857145,0.02984541608904254,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,79,quest_studio_file_storage_get_file,0.38671875,0.6446280991735537,0.32142857142857145,0.02400155839328597,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,80,supabase_mcp_get_table_schema,0.3828125,0.6528925619834711,0.3125,0.02447115410098069,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,81,github_mcp_server_pull_request_read,0.3828125,0.6611570247933884,0.3125,0.01862729640522412,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,82,web_search_tools_web_search,0.380859375,0.6694214876033058,0.3080357142857143,0.015940165411193197,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,83,supabase_mcp_get_database_tables,0.380859375,0.6776859504132231,0.3080357142857143,0.010096307715436625,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,84,project_management_tools_update_user_capacity,0.376953125,0.6859504132231405,0.29910714285714285,0.01056590342313127,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,85,github_mcp_server_search_repositories,0.376953125,0.6942148760330579,0.29910714285714285,0.004722045727374698,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,86,github_mcp_server_get_file_contents,0.375,0.7024793388429752,0.29464285714285715,0.0020349147333438523,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,87,github_mcp_server_get_commit,0.373046875,0.7107438016528925,0.29017857142857145,0.0006522162606871503,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,88,quest_studio_file_storage_delete_file,0.37109375,0.71900826446281,0.2857142857142857,0.0033393472547179957,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,89,sharepoint_tools_get_sharepoint_sites,0.37109375,0.7272727272727273,0.2857142857142857,0.009183204950474724,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,90,project_management_tools_list_sprints,0.37109375,0.7355371900826446,0.2857142857142857,0.015027062646231139,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,91,railway_tools_volume_list,0.37109375,0.743801652892562,0.2857142857142857,0.020870920341987866,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,92,outlook_mail_management_forward_email,0.369140625,0.7520661157024794,0.28125,0.023558051336018713,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,93,project_management_tools_update_work_item,0.3671875,0.7603305785123967,0.2767857142857143,0.026245182330049716,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,94,railway_tools_service_update,0.3671875,0.768595041322314,0.2767857142857143,0.03208904002580629,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,95,gmail_tools_delete_google_email,0.365234375,0.7768595041322314,0.27232142857142855,0.034776171019837133,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,96,project_management_tools_delete_work_item,0.36328125,0.7851239669421488,0.26785714285714285,0.03746330201386813,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,97,railway_tools_service_restart,0.361328125,0.7933884297520661,0.26339285714285715,0.04015043300789914,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,98,railway_tools_volume_update,0.357421875,0.8016528925619835,0.2544642857142857,0.03968083730020441,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,99,github_mcp_server_update_pull_request,0.357421875,0.8099173553719008,0.2544642857142857,0.045524694995960825,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,100,railway_tools_service_delete,0.35546875,0.8181818181818182,0.25,0.04821182598999199,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,101,project_management_tools_assign_work_item,0.35546875,0.8264462809917356,0.25,0.0540556836857484,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,102,project_management_tools_update_task_status,0.353515625,0.8347107438016529,0.24553571428571427,0.0567428146797794,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,103,github_mcp_server_list_commits,0.353515625,0.8429752066115702,0.24553571428571427,0.06258667237553597,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,104,project_management_tools_get_sprint,0.353515625,0.8512396694214877,0.24553571428571427,0.06843053007129254,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,105,outlook_mail_management_find_email_address,0.353515625,0.859504132231405,0.24553571428571427,0.07427438776704912,0.005859375,0.8571428571428572,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,106,github_mcp_server_list_branches,0.34765625,0.8677685950413223,0.23214285714285715,0.07064806535762883,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,107,project_management_tools_list_projects,0.345703125,0.8760330578512396,0.22767857142857142,0.07333519635165968,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,108,project_management_tools_list_teams,0.341796875,0.8842975206611571,0.21875,0.07286560064396495,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,109,project_management_tools_get_team,0.33984375,0.8925619834710744,0.21428571428571427,0.07555273163799595,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,110,github_mcp_server_list_pull_requests,0.33984375,0.9008264462809917,0.21428571428571427,0.08139658933375252,0.00390625,0.5714285714285714,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,111,project_management_tools_list_users,0.3359375,0.9090909090909091,0.20535714285714285,0.0809269936260578,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,112,github_mcp_server_delete_file,0.3359375,0.9173553719008265,0.20535714285714285,0.08677085132181438,0.001953125,0.2857142857142857,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,113,project_management_tools_list_team_members,0.333984375,0.9256198347107438,0.20089285714285715,0.08945798231584537,0.0,0.0,False
7,Get the current sprint work items and create a Word report,2,create,a Word report,create a Word report,114,github_mcp_server_get_me,0.333984375,0.9338842975206612,0.20089285714285715,0.09530184001160194,0.001953125,0.2857142857142857,False
